id,name,job,department,gender
752,Peter Popken,Conceptual Design,Art,0
752,Dermot Power,Conceptual Design,Art,0
752,Axel Eichhorst,Production Illustrator,Art,0
752,Simon-Julien Boucherie,Picture Car Coordinator,Crew,0
752,Edgar Konkoll,Standby Painter,Art,0
752,Katja Fischer,Art Department Assistant,Art,0
752,Maren Hollje,Art Department Assistant,Art,0
752,Axel Kahnt,Property Master,Crew,0
752,David Worley,Camera Operator,Camera,0
752,Jörg Widmer,Additional Camera,Camera,0
752,Gerd Breiter,Additional Camera,Camera,0
752,David Stephenson,Production Sound Mixer,Sound,2
752,Gary Dodkin,Boom Operator,Sound,0
752,Benjamin Dunker,Cableman,Crew,0
752,Sarah Meyer,Set Production Assistant,Crew,0
752,John Bowman,Video Assist Operator,Crew,2
752,Albrecht Silberberger,Gaffer,Lighting,0
752,Roland Patzelt,Best Boy Electrician,Lighting,0
752,Stefan Förster,Electrician,Lighting,0
752,Peter Kramer,Electrician,Lighting,0
752,Jens Makeldey,Electrician,Lighting,0
752,Götz Schmidt zu Nedde,Electrician,Lighting,0
752,Jürgen Ruge,Electrician,Lighting,0
752,Stephan Schneider,Electrician,Lighting,0
752,Axel Scholz,Electrician,Lighting,0
752,Volker Vahl,Electrician,Lighting,0
752,Felix Weddige,Electrician,Lighting,0
752,Dietmar Haupt,Rigging Gaffer,Lighting,0
752,Heiko Jörke,Grip,Camera,0
752,Daniel Alvermann,Grip,Camera,0
752,Helko Klünder,Grip,Camera,0
752,Brian 'Joker' Mulvey,Grip,Camera,0
752,Christian Scheibe,Grip,Camera,0
752,Bronwyn Preston,Unit Publicist,Crew,0
752,David Appleby,Still Photographer,Camera,0
752,Anna Isabell Logen,Set Costumer,Costume & Make-Up,0
752,Dietke Brandt,Set Costumer,Costume & Make-Up,0
752,Jeremy Woodhead,Hairstylist,Costume & Make-Up,0
752,Petra Schaumann,Makeup Artist,Costume & Make-Up,0
752,Petra Schaumann,Hairstylist,Costume & Make-Up,0
752,Klaus Mielich,Special Effects Coordinator,Crew,0
752,Alison Carter,First Assistant Editor,Editing,0
752,Adam Cocker,Post Production Assistant,Crew,0
752,Glenn Freemantle,Sound Designer,Sound,0
752,Glenn Freemantle,Supervising Sound Editor,Sound,0
752,Tom Sayers,Sound Designer,Sound,0
752,Andrew Wilkinson,Sound Effects Editor,Sound,0
752,Gillian Dodders,Dialogue Editor,Editing,0
752,Lee Herrick,ADR & Dubbing,Sound,0
752,Hugo Adams,Foley,Sound,0
752,Ben Barker,Foley,Sound,2
752,Adam Daniel,Sound Editor,Sound,0
752,John Hayward,Sound Re-Recording Mixer,Sound,0
752,Richard Pryke,Sound Re-Recording Mixer,Sound,0
752,Robert Farr,ADR & Dubbing,Sound,0
752,Andi Derrick,Foley,Sound,0
752,Peter Burgis,Foley,Sound,0
752,Kevin Tayler,Foley,Sound,0
752,Benjamin Wallfisch,Music,Sound,2
752,Hilary Skewes,Music,Sound,0
752,Peter Clarke,Music Editor,Sound,0
752,Markus Bensch,Location Manager,Production,0
752,Nina Hueskes,Location Manager,Production,0
752,Friederike von Rauch,Location Scout,Art,0
752,Marcus Loges,Production Manager,Production,0
752,Damian Anderson,Production Manager,Production,0
752,Anja Wedell,Production Manager,Production,0
752,Katharina Gapski,Production Manager,Production,0
752,Neil Chaplin,Production Accountant,Production,0
752,Kristov Brändli,Production Accountant,Production,2
752,Monika Klatt,Set Medic,Crew,0
752,Thomas Rucks,Set Medic,Crew,0
752,Matt Curtis,Stand In,Crew,0
752,Jens Grulke,Stand In,Crew,0
752,Natascha Gutschmidt,Stand In,Crew,0
752,Nils Lange,Stand In,Crew,0
752,Sandrine Loisy,Stand In,Crew,0
752,Ian Mitchell,Stand In,Crew,0
752,Sarah Penger,Stand In,Crew,0
752,Glenn West,Stand In,Crew,0
752,Sebastian Neitsch,Transportation Coordinator,Crew,0
752,Inga Meissner,Transportation Captain,Crew,0
752,Miki Emmrich,Second Unit,Crew,0
752,Lesley Smith,Hairstylist,Costume & Make-Up,0
752,Martin Goeres,Stunts,Crew,0
752,Rosemary Burrows,Costume Supervisor,Costume & Make-Up,0
752,David Lloyd,Novel,Writing,0
752,Valeska Schitthelm,Hairstylist,Costume & Make-Up,0
752,Adam Inglis,Color Timer,Editing,0
752,Julie Brown,Script Supervisor,Directing,0
752,Marcus Alexander,Digital Intermediate,Editing,0
752,Melissa Lackersteen,Makeup Artist,Costume & Make-Up,0
752,Mark Bakowski,Sequence Supervisor,Crew,0
752,Jake Jackson,Sound Engineer,Sound,0
752,Jan Brun,Grip,Camera,0
920,John Lasseter,Screenplay,Writing,2
920,John Lasseter,Director,Directing,2
920,John Lasseter,Original Story,Writing,2
920,Darla K. Anderson,Producer,Production,0
920,Randy Newman,Original Music Composer,Sound,2
920,Thomas Porter,Associate Producer,Production,0
920,Bob Pauley,Production Design,Art,2
920,Jean-Claude Kalache,Director of Photography,Camera,0
920,Eben Ostby,Supervising Technical Director,Crew,0
920,Joe Ranft,Screenplay,Writing,0
920,Joe Ranft,Director,Directing,0
920,Joe Ranft,Script Supervisor,Directing,0
920,Joe Ranft,Original Story,Writing,0
920,Jonas Rivera,Production Manager,Production,0
920,Jerome Ranft,Sculptor,Art,2
920,Jeremy Lasky,Director of Photography,Camera,0
920,Doug Sweetland,Supervising Animator,Crew,0
920,Scott Clark,Supervising Animator,Crew,2
920,Ken Schretzmann,Editor,Editing,2
920,Hoon H. Kim,Editorial Manager,Editing,0
920,Michael Silvers,Supervising Sound Editor,Sound,0
920,Shannon Mills,Sound Effects Editor,Sound,0
920,Dee Selby,Sound Effects Editor,Sound,0
920,Bruno Coon,Music Editor,Sound,2
920,William Cone,Production Design,Art,0
920,Dan Fogelman,Screenplay,Writing,2
920,Teresa Eckton,Sound Effects Editor,Sound,1
920,Tom Myers,Sound Designer,Sound,2
920,Tom Myers,Supervising Sound Editor,Sound,2
920,David Munier,Special Effects,Crew,0
920,Jessica Giampietro McMackin,Visual Effects Supervisor,Visual Effects,0
920,Kevin Reher,Casting,Production,2
920,Chris Montan,Executive Music Producer,Crew,0
920,Jorgen Klubien,Screenplay,Writing,0
920,Jorgen Klubien,Original Story,Writing,0
920,Kiel Murray,Screenplay,Writing,0
920,Phil Lorin,Screenplay,Writing,0
920,Gary Summers,Sound Re-Recording Mixer,Sound,0
920,Laura Leganza Reynolds,Manager of Operations,Crew,0
920,Susan E. Levin,Script Supervisor,Directing,0
58,Dariusz Wolski,Director of Photography,Camera,2
58,Gore Verbinski,Director,Directing,2
58,Jerry Bruckheimer,Producer,Production,2
58,Ted Elliott,Screenplay,Writing,2
58,Ted Elliott,Author,Writing,2
58,Terry Rossio,Screenplay,Writing,2
58,Terry Rossio,Author,Writing,2
58,Stephen E. Rivkin,Editor,Editing,0
58,Craig Wood,Editor,Editing,2
58,Hans Zimmer,Original Music Composer,Sound,2
58,Bruce Hendricks,Executive Producer,Production,2
58,Mike Stenson,Executive Producer,Production,2
58,Eric McLeod,Executive Producer,Production,2
58,Chad Oman,Executive Producer,Production,2
58,Peter Kohn,Producer,Production,0
58,Pat Sandston,Producer,Production,0
58,Denise Chamian,Casting,Production,1
58,Rick Heinrichs,Production Design,Art,2
58,James Ward Byrkit,Conceptual Design,Art,2
58,Ve Neill,Makeup Department Head,Costume & Make-Up,1
58,Allen Hall,Special Effects Supervisor,Visual Effects,0
58,Camille Friend,Hairstylist,Costume & Make-Up,1
58,Cedric Nicolas-Troyan,Visual Effects,Visual Effects,0
1422,Howard Shore,Music,Sound,2
1422,Brad Pitt,Producer,Production,2
1422,Martin Scorsese,Director,Directing,2
1422,Brad Grey,Producer,Production,2
1422,Eugene Gearty,Sound Effects Editor,Sound,0
1422,Eugene Gearty,Supervising Sound Editor,Sound,0
1422,Ellen Lewis,Casting,Production,1
1422,Thelma Schoonmaker,Editor,Editing,1
1422,Michael Ballhaus,Director of Photography,Camera,2
1422,Christine Beveridge,Makeup Artist,Costume & Make-Up,0
1422,Leslie E. Rollins,Set Decoration,Art,2
1422,Eric Weinstein,Actor's Assistant,Crew,0
1422,Joseph P. Reidy,Assistant Director,Directing,2
1422,Sandy Powell,Costume Design,Costume & Make-Up,0
1422,Kristi Zea,Production Design,Art,1
1422,Tim Monich,Dialect Coach,Crew,0
1422,Steven Kirshoff,Special Effects Coordinator,Crew,0
1422,John Caglione Jr.,Makeup Artist,Costume & Make-Up,0
1422,Graham King,Producer,Production,2
1422,William Monahan,Screenplay,Writing,2
1422,Doug Davison,Executive Producer,Production,2
1422,Roy Lee,Executive Producer,Production,2
1422,G. Mac Brown,Executive Producer,Production,2
1422,Timothy Healy,Electrician,Lighting,0
1422,Paul A. Levin,Post Production Supervisor,Crew,2
1422,Alan Mak,Screenplay,Writing,0
1422,Felix Chong,Screenplay,Writing,0
1422,Marko A. Costanzo,Foley,Sound,2
1422,Marissa Littlefield,ADR & Dubbing,Sound,0
1422,Carla Raij,Location Manager,Production,0
1422,Kay Georgiou,Hairstylist,Costume & Make-Up,0
1422,Ron Ames,Visual Effects Producer,Visual Effects,0
1422,Jeffrey Stern,ADR & Dubbing,Sound,0
1422,Thomas Lappin,Camera Operator,Camera,0
1422,David Ebner,Visual Effects Supervisor,Visual Effects,0
1422,G.A. Aguilar,Stunt Coordinator,Crew,2
1422,Susan Perlman,Set Decoration,Art,1
1422,Donald Mowat,Makeup Artist,Costume & Make-Up,0
1422,Teresa Carriker-Thayer,Art Direction,Art,0
1422,David Davenport,Costume Supervisor,Costume & Make-Up,0
1422,Michael Germain,Makeup Artist,Costume & Make-Up,2
1422,Philip Stockton,Supervising Sound Editor,Sound,2
1422,Philip Stockton,Dialogue Editor,Editing,2
1422,Joy Zapata,Hairstylist,Costume & Make-Up,0
1422,Joseph Alfieri,Construction Coordinator,Art,2
1422,Jac Rubenstein,Dialogue Editor,Editing,0
1422,Andrew Cooper,Still Photographer,Camera,0
1422,Bruce MacCallum,Camera Operator,Camera,0
1422,Tom Fleischman,Sound Re-Recording Mixer,Sound,0
1422,Andrew Rowlands,Camera Operator,Camera,2
1422,Kathryn Blondell,Hairstylist,Costume & Make-Up,0
1422,Robert Legato,Visual Effects Supervisor,Visual Effects,0
1422,Jennifer Dunnington,Music Editor,Sound,0
1422,Martha Pinson,Script Supervisor,Directing,0
1422,Larry Kaplan,Unit Publicist,Crew,0
1422,Marion Kolsby,Assistant Art Director,Art,0
1422,Allan Zaleski,Sound Effects Editor,Sound,2
1422,Johnny Villanueva,Hairstylist,Costume & Make-Up,0
1422,Devin Sterling,Digital Intermediate,Editing,0
1422,Robert Griffon Jr.,Property Master,Crew,2
1422,Theodore Suchecki,Construction Coordinator,Art,0
1422,Sian Grigg,Makeup Artist,Costume & Make-Up,0
1422,Erik Knight,Art Department Coordinator,Art,0
1422,Robert Thayer,Assistant Art Director,Art,0
1422,Thomas Stokes,Costume Supervisor,Costume & Make-Up,0
1422,Tass Filipos,Music Editor,Sound,0
1422,Robert Martini,Transportation Coordinator,Crew,0
1422,William 'Billy Jack' Jakielaszek,Special Effects,Crew,0
1422,Jamie Baker,Foley,Sound,1
1422,Brian Ricci,Special Effects,Crew,0
1422,Michael Arthur,Stunts,Crew,2
1124,Christopher Nolan,Screenplay,Writing,2
1124,Christopher Nolan,Director,Directing,2
1124,Christopher Nolan,Producer,Production,2
1124,Jonathan Nolan,Screenplay,Writing,2
1124,Russ Fega,Location Manager,Production,2
1124,Aaron Ryder,Producer,Production,2
1124,Emma Thomas,Producer,Production,1
1124,David Julyan,Original Music Composer,Sound,2
1124,Wally Pfister,Director of Photography,Camera,2
1124,John Papsidera,Casting,Production,0
1124,Lee Smith,Editor,Editing,0
1124,Peter Robb-King,Makeup Department Head,Costume & Make-Up,2
1124,Nathan Crowley,Production Design,Art,2
1124,Kevin Kavanaugh,Art Direction,Art,0
1124,Christopher Priest,Novel,Writing,2
1124,Nancy Kirhoffer,Post Production Supervisor,Crew,1
1124,Christopher Ball,Executive Producer,Production,2
1124,William Tyrer,Executive Producer,Production,2
1124,Alan B. Curtiss,Assistant Director,Directing,0
1124,Charles J.D. Schlissel,Executive Producer,Production,2
1124,Rick Avery,Stunt Coordinator,Crew,2
1124,Jordan Goldberg,Associate Producer,Production,0
1124,David Blitstein,Special Effects Coordinator,Crew,0
1124,Gary Rizzo,Sound Re-Recording Mixer,Sound,0
1124,David Copperfield,Thanks,Crew,2
1124,Barbara Harris,ADR & Dubbing,Sound,0
1124,Joan Bergin,Costume Design,Costume & Make-Up,0
1124,Kenny Myers,Makeup Artist,Costume & Make-Up,2
1124,Terry Baliel,Hairstylist,Costume & Make-Up,0
1124,Valerie Dean,Executive Producer,Production,1
1124,Hugo Weng,Dialogue Editor,Editing,0
1124,David Michael Fordham,Grip,Camera,0
1124,Cristen Carr Strubbe,Unit Production Manager,Production,0
1124,Kean Cronin,Casting,Production,0
1124,François Duhamel,Still Photographer,Camera,0
1124,Stephane Ceretti,Visual Effects Supervisor,Visual Effects,0
1124,Lora Hirschberg,Sound Re-Recording Mixer,Sound,0
1124,Paul Berolzheimer,Sound Effects Editor,Sound,0
1124,Richard King,Sound Designer,Sound,2
1124,Richard King,Supervising Sound Editor,Sound,2
1124,Steve Gehrke,Script Supervisor,Directing,2
1124,Michael W. Mitchell,Sound Effects Editor,Sound,0
1124,Heba Thorisdottir,Makeup Artist,Costume & Make-Up,0
1124,Stephen Vaughan,Still Photographer,Camera,2
1124,Kenn Smiley,Set Costumer,Costume & Make-Up,0
1124,Alex Gibson,Music Editor,Sound,0
1124,Teresa Kelly,Post Production Supervisor,Crew,0
1124,Craig Fikse,Steadicam Operator,Camera,0
1124,Victoria Wood,Wigmaker,Costume & Make-Up,0
1124,John R. Bayless,Makeup Artist,Costume & Make-Up,0
1124,Janice Alexander,Hair Department Head,Costume & Make-Up,0
1124,Kimberley Spiteri,Hairstylist,Costume & Make-Up,0
1124,Julie Ochipinti,Set Decoration,Art,0
1124,Blake Pike,Rigging Grip,Lighting,0
1124,Karen Asano-Myers,Hairstylist,Costume & Make-Up,0
1124,Ed Novick,Sound mixer,Sound,0
1124,Gregg Edler,Production Supervisor,Production,0
1124,Mark Scoon,Executive In Charge Of Production,Production,0
36557,Michael Lamont,Art Direction,Art,2
36557,Paul Haggis,Screenplay,Writing,2
36557,Stuart Baird,Editor,Editing,2
36557,Ian Fleming,Novel,Writing,2
36557,Peter Lamont,Production Design,Art,0
36557,David Arnold,Music,Sound,2
36557,Martin Cantwell,Sound Designer,Sound,2
36557,Peter Francis,Art Direction,Art,0
36557,Lindy Hemming,Costume Design,Costume & Make-Up,1
36557,Steven Lawrence,Art Direction,Art,2
36557,James Boyle,Sound Effects Editor,Sound,2
36557,Debbie McWilliams,Casting,Production,1
36557,Barbara Broccoli,Producer,Production,1
36557,Martin Campbell,Director,Directing,2
36557,Phil Meheux,Director of Photography,Camera,0
36557,Charlie Woebcken,Co-Producer,Production,0
36557,Jean Bourne,Script Supervisor,Directing,0
36557,Peter Burgis,Foley,Sound,0
36557,Simon Wakefield,Set Decoration,Art,2
36557,Eddy Joseph,Supervising Sound Editor,Sound,0
36557,Bruce Moriarty,Assistant Director,Directing,2
36557,James Harrison,Sound Effects Editor,Sound,0
36557,Alexander Witt,Second Unit Cinematographer,Crew,2
36557,Robert Wade,Screenplay,Writing,2
36557,Neal Purvis,Screenplay,Writing,0
36557,Brendan Donnison,Casting,Production,0
36557,Gregg Wilson,Assistant Editor,Editing,0
36557,Michael G. Wilson,Producer,Production,2
36557,Stephen Elson,Visual Effects Producer,Visual Effects,0
36557,Gino De Rossi,Special Effects,Crew,0
36557,Stuart Morton,Sound Editor,Sound,0
36557,Béatrice Kruger,Casting,Production,0
36557,Jan Hogevold,Digital Intermediate,Editing,0
36557,David Decio,Stand In,Crew,0
36557,Jasmin Torbati,Production Manager,Production,0
36557,Jo Beckett,Location Manager,Production,0
36557,Billy A. Campbell,Visual Effects Editor,Crew,0
36557,James Hambidge,Art Direction,Art,0
36557,Wayne Anthony,Executive Producer,Production,0
36557,Camilla-Valentine Isola,Casting,Production,0
36557,Dan Grace,Costume Supervisor,Costume & Make-Up,0
36557,Lee Sandales,Set Decoration,Art,0
36557,Martin Body,Visual Effects,Visual Effects,0
36557,Simon Lamont,Supervising Art Director,Art,0
36557,Dominic Masters,Art Direction,Art,0
36557,Laura McIntosh,Makeup Artist,Costume & Make-Up,0
36557,Gabriela Dolenska,Art Department Coordinator,Art,0
36557,Thomas Jones,Prop Maker,Crew,0
36557,Sarah Robinson,Art Department Coordinator,Art,0
36557,Martina Ter-Akopowá,Construction Coordinator,Art,0
36557,Carl Wilson,Prop Maker,Crew,0
36557,Ty Teiger,Property Master,Crew,0
36557,Catherine Haugh,Construction Coordinator,Art,0
36557,Heather Carey,Casting,Production,0
36557,Dominic Gibbs,Music Editor,Sound,0
36557,Angela Barson,Visual Effects Supervisor,Visual Effects,0
36557,Jay Maidment,Still Photographer,Camera,0
36557,Peter Dorme,Assistant Art Director,Art,0
36557,Eddie Knight,Gaffer,Lighting,0
36557,Clive Jackson,Camera Operator,Camera,0
36557,Jiri Husak,Transportation Coordinator,Crew,0
36557,Chris Burdon,Sound Re-Recording Mixer,Sound,0
36557,Mark Taylor,Sound Re-Recording Mixer,Sound,0
36557,Susie Allnutt,Still Photographer,Camera,0
36557,Guy Bradley,Assistant Art Director,Art,0
36557,Mike Prestwood Smith,Sound Re-Recording Mixer,Sound,2
36557,Ian Whiteford,Greensman,Art,0
36557,Gary Powell,Stunt Coordinator,Crew,0
36557,Jaromir Sedina,Camera Operator,Camera,0
36557,Jaromir Sedina,Steadicam Operator,Camera,0
36557,Mike Valentine,Underwater Camera,Camera,0
36557,Paul Edwards,Visual Effects Producer,Visual Effects,0
36557,Paul Hanks,Foley,Sound,0
36557,John Marzano,Helicopter Camera,Camera,0
36557,Pavel Cajzl,Stunt Coordinator,Crew,0
36557,Lori Wyant,Script Supervisor,Directing,0
36557,Val Wardlaw,Visual Effects Supervisor,Visual Effects,0
36557,Colin Ritchie,ADR & Dubbing,Sound,0
36557,Ian Waggott,Foley,Sound,0
36557,Oliver Tarney,Sound Effects Editor,Sound,0
36557,Simon Chase,Dialogue Editor,Editing,0
36557,Hana Surkalova,Makeup Artist,Costume & Make-Up,0
36557,Sabrina Allaria,Production Manager,Production,0
36557,Janine Modder,Production Manager,Production,0
36557,Chris Brock,Production Manager,Production,0
36557,Molly Sole,Assistant Art Director,Art,0
36557,Jack Whittaker,Sound Effects Editor,Sound,0
36557,Pavel Sagner,Special Effects Coordinator,Crew,0
36557,Mark Michaels,Visual Effects Supervisor,Visual Effects,0
36557,Aled Robinson,Visual Effects Editor,Crew,0
36557,Julia Wigginton,Visual Effects Producer,Visual Effects,0
36557,Roberto W. Contreras D.,Camera Operator,Camera,2
36557,Roger Pearce,Camera Operator,Camera,2
36557,Karl Morgan,Camera Operator,Camera,0
36557,Lee Knight,Rigging Gaffer,Lighting,0
36557,Larry D. Horricks,Still Photographer,Camera,2
36557,Warwick Sloss,Additional Photography,Camera,0
36557,Ronnie Phillips,Rigging Gaffer,Lighting,0
36557,Nicholas Roche-Gordon,Set Costumer,Costume & Make-Up,0
36557,Patricie Soptenková,Set Costumer,Costume & Make-Up,0
36557,Maria Stroka,Digital Intermediate,Editing,0
36557,Kate Baird,First Assistant Editor,Editing,0
36557,Rajesh Rajilal,Transportation Coordinator,Crew,0
36557,Jiri Fleischer,Picture Car Coordinator,Crew,0
36557,Simona Serafini,Location Manager,Production,0
36557,Robin Higgs,Location Manager,Production,0
36557,Steve Harvey,Location Manager,Production,0
36557,Flax Glor,Publicist,Production,0
36557,Linda Gamble,Unit Publicist,Crew,0
36557,Eddie Folcarelli,Location Manager,Production,0
36557,Nicola Catullo,Location Manager,Production,0
36557,Aminta Townshend,Script Supervisor,Directing,0
36557,Laura Miles,Script Supervisor,Directing,0
36557,Consuelo Bidorini,Assistant Director,Directing,0
36557,Lorenzo Marangoni,Assistant Director,Directing,0
36557,Lisa Romano,Assistant Director,Directing,0
36557,Lesa Warrener,Hairstylist,Costume & Make-Up,0
36557,Jakub Dvorak,Assistant Director,Directing,0
36557,Melissa Lackersteen,Hairstylist,Costume & Make-Up,0
36557,Luca Marco Paracels,Associate Producer,Production,2
36557,Robin Whittaker,Music Editor,Sound,0
36557,Matthew Binns,Thanks,Crew,0
36557,Adam Moos,Executive In Charge Of Production,Production,0
36557,Vanessa Baker,Casting,Production,0
36557,Lee Eldred,Electrician,Lighting,0
36557,Pauline Hume,Title Graphics,Crew,0
2062,Andrew Stanton,Executive Producer,Production,2
2062,John Lasseter,Executive Producer,Production,2
2062,Harley Jessup,Production Design,Art,0
2062,Angus MacLane,Animation,Visual Effects,0
2062,Jan Pinkava,Director,Directing,2
2062,Jan Pinkava,Original Story,Writing,2
2062,Bryn Imagire,Shading,Visual Effects,0
2062,Jason Deamer,Animation,Visual Effects,0
2062,Randy Berrett,Production Artist,Crew,0
2062,Jerome Ranft,Sculptor,Art,2
2062,Jay Ward,Art Department Manager,Art,0
2062,Patrick Lin,Animation,Visual Effects,0
2062,Mark Sanford,Sequence Leads,Crew,0
2062,Jeremy Lasky,Layout,Directing,0
2062,Alan Barillaro,Animation,Visual Effects,0
2062,Andrew Gordon,Animation,Visual Effects,0
2062,Andrew L. Schmidt,Animation,Visual Effects,2
2062,Jason Bickerstaff,Modeling,Visual Effects,0
2062,Kim White,Lighting Supervisor,Lighting,0
2062,Tim Best,Master Lighting Artist,Lighting,2
2062,Paul Cichocki,Post Production Supervisor,Crew,0
2062,Ellen Heuer,Foley,Sound,0
2062,David Munier,Thanks,Crew,0
2062,Michael Giacchino,Original Music Composer,Sound,2
2062,Stephen M. Davis,Music Editor,Sound,2
2062,Brad Bird,Screenplay,Writing,2
2062,Brad Bird,Director,Directing,2
2062,Brad Bird,Original Story,Writing,2
2062,Darren T. Holmes,Editor,Editing,2
2062,Brad Lewis,Producer,Production,2
2062,Galyn Susman,Production Manager,Production,0
2062,Jim Capobianco,Original Story,Writing,0
2062,Kevin Reher,Casting,Production,2
2062,Andrew Jimenez,Animation,Visual Effects,0
2062,Lindsey Collins,Production Manager,Production,0
2062,Andrew Cadelago,Layout,Directing,0
2062,Dan Wallin,Scoring Mixer,Sound,2
2062,Rodrigo Blaas,Animation,Visual Effects,2
2062,Natalie Lyon,Casting,Production,1
2062,Michel Gagné,Animation,Visual Effects,0
2062,Tommy Morgan,Additional Soundtrack,Sound,0
2062,Morten Folmer Nielsen,ADR & Dubbing,Sound,0
2062,Stephen King,Shading,Visual Effects,2
2062,Jason Boose,Animation,Visual Effects,0
2062,Simon Allen,Animation,Visual Effects,0
2062,Kevin Rose-Williams,Assistant Editor,Editing,0
2062,Sandra Ford Karpman,Visual Effects,Visual Effects,0
2062,A.J. Riebli III,Editorial Manager,Editing,0
2062,Nick Sung,Animation,Visual Effects,0
2062,Vince Caro,Additional Dialogue,Crew,0
2062,Nelson 'Rey' Bohol,Production Artist,Crew,0
2062,Dustin Cawood,Supervising Sound Editor,Sound,0
2062,Nicole Paradis Grindle,Production Manager,Production,0
2062,Jack Hayes,Orchestrator,Sound,0
2062,Terry Claborn,Color Timer,Editing,0
2062,Spiro Carras,Special Effects,Crew,0
1271,William Hoy,Editor,Editing,2
1271,Frank Miller,Author,Writing,2
1271,Frank Miller,Executive Producer,Production,2
1271,Frank Miller,Graphic Novel Illustrator,Crew,2
1271,Michael Wilkinson,Costume Design,Costume & Make-Up,2
1271,Paul Hotte,Set Decoration,Art,2
1271,Colin Strause,Visual Effects Supervisor,Visual Effects,2
1271,Greg Strause,Visual Effects Supervisor,Visual Effects,2
1271,Carrie Hilton,Casting,Production,1
1271,Ben Waisbren,Executive Producer,Production,0
1271,Isabelle Guay,Supervising Art Director,Art,0
1271,James D. Bissell,Production Design,Art,2
1271,Gianni Nunnari,Producer,Production,2
1271,Zack Snyder,Screenplay,Writing,2
1271,Zack Snyder,Director,Directing,2
1271,Tyler Bates,Original Music Composer,Sound,2
1271,Darrell Hall,Music Editor,Sound,0
1271,Scott Hecker,Supervising Sound Editor,Sound,2
1271,Nina Fallon,Visual Effects Producer,Visual Effects,0
1271,Larry Fong,Director of Photography,Camera,2
1271,Kurt Johnstad,Screenplay,Writing,2
1271,Kristy Carlson,Casting,Production,0
1271,Andrea Kenyon,Casting,Production,1
1271,Tamara Notcutt,Casting,Production,1
1271,Nicolas Lepage,Art Direction,Art,0
1271,Jeffrey Silver,Producer,Production,2
1271,Ismat Zaidi,Visual Effects Producer,Visual Effects,0
1271,Thomas Tull,Executive Producer,Production,0
1271,William Fay,Executive Producer,Production,2
1271,Derek Vanderhorst,Sound Designer,Sound,0
1271,Derek Vanderhorst,Sound Effects Editor,Sound,0
1271,Thierry Delattre,Visual Effects Supervisor,Visual Effects,0
1271,Jeremy Hunt,Visual Effects Supervisor,Visual Effects,0
1271,Daniel Leduc,Visual Effects Producer,Visual Effects,0
1271,Richard Martin,Visual Effects Supervisor,Visual Effects,0
1271,Scott Mednick,Executive Producer,Production,2
1271,Bernie Goldmann,Producer,Production,0
1271,Deborah Snyder,Executive Producer,Production,1
1271,Stéphane Lefebvre,Stunt Coordinator,Crew,2
1271,François Daignault,Camera Operator,Camera,0
1271,Chris Watts,Visual Effects Supervisor,Visual Effects,0
1271,Gary A. Hecker,Foley,Sound,2
1271,Craig J. Flores,Executive Producer,Production,0
1271,Brent Lambert,Set Designer,Art,2
1271,Michael B. Gordon,Screenplay,Writing,0
1271,Lynn Varley,Novel,Writing,0
1271,Philippe Lord,Set Decoration,Art,0
1271,Jean-Pierre Paquet,Art Direction,Art,0
1271,Scott Wheeler,Makeup Department Head,Costume & Make-Up,2
1271,Lyse Pomerleau,Costume Supervisor,Costume & Make-Up,0
1271,Frederick H. Stahly,Dialogue Editor,Editing,0
1271,Collin Butrum,Transportation Coordinator,Crew,0
1271,Michael J. Broomberg,Foley,Sound,0
1271,Vincent Gingras-Liberali,Set Designer,Art,0
1271,Daniel Matthews,Transportation Coordinator,Crew,0
1271,Chad Malbon,Visual Effects Producer,Visual Effects,0
1271,Frédéric Amblard,Set Designer,Art,0
1271,Alex Touikan,Set Designer,Art,0
1271,Denis Hamel,Property Master,Crew,0
1271,Lucie Fournier,Sculptor,Art,0
1271,Michael Meagher,Visual Effects Producer,Visual Effects,0
1271,Takashi Seida,Still Photographer,Camera,0
1271,Gayle Busby,Visual Effects Producer,Visual Effects,0
1271,Ray McIntyre Jr.,Visual Effects Supervisor,Visual Effects,0
1271,Charlotte Raybourn,Art Department Coordinator,Art,0
1271,Helene Lamarre,Art Department Coordinator,Art,0
1271,Simon Chamberland,Property Master,Crew,0
1271,Hiroshi Yada,Sculptor,Art,0
1271,Keith Christensen,Sculptor,Art,0
1271,Marc Chow,Sculptor,Art,0
1271,Martin Laneuville,Greensman,Art,0
1271,Miguel Rivera,Dialogue Editor,Editing,0
1271,Stephen Gilbert,Special Effects Coordinator,Crew,0
1271,Andy Fowler,Visual Effects Producer,Visual Effects,0
1271,Thomas Nittmann,Visual Effects Producer,Visual Effects,0
1271,Persis Reynolds,Visual Effects Producer,Visual Effects,0
1271,Mandy Tankenson,Visual Effects Producer,Visual Effects,0
1271,George McCarthy,Visual Effects Editor,Crew,0
1271,Kirsty Millar,Visual Effects Supervisor,Visual Effects,0
1271,Edson Williams,Visual Effects Supervisor,Visual Effects,0
1271,Daniel Sauvé,Camera Operator,Camera,0
1271,Daniel Sauvé,Steadicam Operator,Camera,0
1271,John Lewin,Gaffer,Lighting,0
1271,Pierre Blondin,Location Manager,Production,0
1271,Nadine Thouin,Choreographer,Crew,0
1271,Jerie McBride,Studio Teachers,Crew,0
1271,Hugo Dominguez,Visual Effects,Visual Effects,0
